"","species_id","hindfoot_half"
"11371","DO",17.5
"11372","DO",17.5
"11373","DO",18
"11374","DO",18.5
"11375","DO",17.5
"11376","DO",17
"11377","DO",16
"11378","DO",17.5
"11379","DO",16.5
"11380","DO",18
"11381","DO",16.5
"11382","DO",18
"11383","DO",17.5
"11384","DO",18
"11385","DO",17
"11386","DO",18.5
"11387","DO",17.5
"11388","DO",17.5
"11389","DO",17
"11390","DO",16
"11391","DO",17
"11392","DO",18.5
"11393","DO",16.5
"11394","DO",16.5
"11395","DO",16
"11396","DO",17.5
"11397","DO",18
"11398","OL",10
"11399","OL",10
"11400","OL",10.5
"11401","OL",10.5
"11402","OL",10
"11403","OL",9.5
"11404","OL",10
"11405","OL",10.5
"11406","OL",10.5
"11407","OL",10.5
"11408","OL",11
"11409","OL",10
"11410","OL",9.5
"11411","OL",10.5
"11412","OL",10.5
"11413","OL",10.5
"11414","OL",9.5
"11415","OL",10.5
"11416","OL",9.5
"11417","OL",10
"11418","OL",9.5
"11419","OL",10
"11420","OL",11
"11421","OL",10
"11422","OL",10
"11423","OL",9.5
"11424","OL",10
"11425","OL",11
"11426","OL",9.5
"11427","OL",10
"11428","OL",10
"11429","OL",10.5
"11430","OL",11
"11431","OL",10
"11432","OL",10.5
"11433","OL",10.5
"11434","OL",10.5
"11435","OL",12
"11436","OL",10.5
"11437","OL",11
"11438","OL",10.5
"11439","OL",10
"11440","OL",12
"11441","OL",10
"11442","OL",10
"11443","OL",10
"11444","OL",10.5
"11445","OL",10.5
"11446","OL",10.5
"11447","RM",7.5
"11448","RM",8.5
"11449","RM",8.5
"11450","RM",8.5
"11451","RM",8.5
"11452","RM",8.5
"11453","RM",8
"11454","RM",8
"11455","RM",8.5
"11456","RM",8.5
"11457","RM",9
"11458","RM",9
"11459","RM",7.5
"11460","RM",8
"11461","RM",6
"11462","RM",8
"11463","RM",8.5
"11464","RM",8.5
"11465","RM",9
"11466","RM",8
"11467","RM",8.5
"11468","RM",7
"11469","RM",8.5
"11470","RM",8.5
"11471","RM",8.5
"11472","RM",8.5
"11473","RM",8.5
"11474","RM",8.5
"11475","RM",8
"11476","RM",8
"11477","RM",9.5
"11478","RM",8
"11479","RM",8.5
"11480","RM",8.5
"11481","RM",8
"11482","RM",8.5
"11483","RM",8.5
"11484","RM",5.5
"11485","RM",8.5
"11486","RM",8.5
"11487","RM",8.5
"11488","RM",9
"11489","RM",8.5
"11490","RM",7.5
"11491","RM",8
"11492","RM",8
"11493","RM",9
"11494","RM",9
"11495","RM",7.5
"11496","RM",9
"11497","RM",8
"11498","RM",8.5
"11499","RM",9
"11500","RM",9
"11501","RM",8.5
"11502","RM",8.5
"11503","RM",8.5
"11504","RM",8.5
"11505","RM",9
"11506","RM",9
"11507","RM",9
"11508","RM",9
"11509","RM",8.5
"11510","RM",8
"11511","RM",8.5
"11512","RM",9
"11513","RM",8.5
"11514","RM",8
"11515","RM",8
"11516","RM",8.5
"11517","PM",10.5
"11518","PM",10.5
"11519","PM",10.5
"11520","PM",9.5
"11521","PM",10
"11522","PM",10
"11523","PM",11
"11524","PM",10.5
"11525","PM",9.5
"11526","PM",10.5
"11527","PM",10
"11528","PM",10.5
"11529","PM",10.5
"11530","PM",10.5
"11531","PM",10
"11532","PM",10.5
"11533","PM",10.5
"11534","RF",8.5
"11535","PH",13
"11536","SF",13.5
"11537","SF",13
"11538","SF",10.5
"11539","SF",10.5
"11540","SF",13.5
"11541","SF",13.5
"11542","SO",12.5
"11543","PB",13
"11544","PB",13
"11545","PB",13.5
"11546","PB",12
"11547","PB",13.5
"11548","PB",13
"11549","PB",13
"11550","PB",13
"11551","PB",13
"11552","PB",13
"11553","PB",13
"11554","PB",13
"11555","PB",13.5
"11556","PB",13
"11557","PB",12.5
"11558","PB",13
"11559","PB",12.5
"11560","PB",13.5
"11561","PB",13
"11562","PB",13.5
"11563","PB",13
"11564","PB",13
"11565","PB",13
"11566","PB",13
"11567","PB",13
"11568","PB",13.5
"11569","PB",13.5
"11570","PB",13.5
"11571","PB",13
"11572","PB",13.5
"11573","PB",12.5
"11574","PB",14
"11575","PB",13.5
"11576","PB",13
"11577","PB",13.5
"11578","PB",13.5
"11579","PB",13
"11580","PB",13.5
"11581","PB",13.5
"11582","PB",13.5
"11583","PB",13.5
"11584","PB",14
"11585","PB",13.5
"11586","PB",13.5
"11587","PB",13.5
"11588","PB",13.5
"11589","PB",13
"11590","PB",13
"11591","PB",13.5
"11592","PB",13
"11593","PB",13.5
"11594","PB",13
"11595","PB",13
"11596","PB",12.5
"11597","NL",16.5
"11598","NL",16.5
"11599","NL",15.5
"11600","NL",15.5
"11601","NL",13.5
"11602","NL",15
"11603","NL",15
"11604","NL",15
"11605","NL",15.5
"11606","NL",16
"11607","NL",16
"11608","NL",16
"11609","NL",16
"11610","NL",15.5
"11611","NL",16.5
"11612","NL",16
"11613","NL",18
"11614","NL",16.5
"11615","NL",16
"11616","NL",15.5
"11617","NL",16
"11618","NL",15.5
"11619","NL",16.5
"11620","NL",16.5
"11621","NL",16
"11622","NL",15.5
"11623","NL",15.5
"11624","NL",15
"11625","NL",16
"11626","NL",15.5
"11627","NL",15
"11628","NL",16
"11629","NL",16
"11630","NL",17
"11631","NL",16.5
"11632","NL",16
"11633","NL",16
"11634","NL",16.5
"11635","NL",17
"11636","NL",16.5
"11637","NL",16.5
"11638","NL",14.5
"11639","NL",15
"11640","NL",16
"11641","NL",15
"11642","NL",13.5
"11643","NL",15
"11644","NL",15.5
"11645","NL",16
"11646","NL",15.5
"11647","NL",15
"11648","NL",15
"11649","NL",14.5
"11650","NL",16.5
"11651","NL",12.5
"11652","NL",16.5
"11653","NL",16
"11654","NL",16.5
"11655","NL",16.5
"11656","NL",17
"11657","NL",15.5
"11658","NL",17
"11659","NL",16.5
"11660","NL",16.5
"11661","NL",17.5
"11662","NL",16.5
"11663","NL",17
"11664","NL",17
"11665","NL",15.5
"11666","NL",16
"11667","NL",15.5
"11668","NL",17
"11669","NL",17
"11670","NL",16.5
"11671","NL",18.5
"11672","NL",17.5
"11673","NL",17
"11674","NL",16
"11675","NL",16.5
"11676","NL",16
"11677","NL",17
"11678","NL",15
"11679","NL",16
"11680","NL",16.5
"11681","NL",16
"11682","NL",15.5
"11683","NL",16
"11684","NL",18
"11685","NL",15
"11686","NL",17
"11687","NL",17
"11688","NL",17
"11689","NL",16.5
"11690","NL",17.5
"11691","NL",17.5
"11692","NL",17
"11693","NL",15
"11694","NL",16.5
"11695","NL",16.5
"11696","NL",16.5
"11697","NL",14.5
"11698","NL",15
"11699","NL",16.5
"11700","NL",15.5
"11701","NL",16
"11702","NL",16.5
"11703","NL",17.5
"11704","NL",14
"11705","NL",17.5
"11706","NL",16.5
"11707","NL",16.5
"11708","NL",16
"11709","NL",15.5
"11710","NL",15.5
"11711","NL",16.5
"11712","NL",16
"11713","NL",14.5
"11714","DM",18
"11715","DM",18
"11716","DM",17
"11717","DM",17.5
"11718","DM",17.5
"11719","DM",15
"11720","DM",17.5
"11721","DM",16.5
"11722","DM",18
"11723","DM",18
"11724","DM",17.5
"11725","DM",19
"11726","DM",18
"11727","DM",18.5
"11728","DM",17.5
"11729","DM",18
"11730","DM",18
"11731","DM",18
"11732","DM",18
"11733","DM",19.5
"11734","DM",16.5
"11735","DM",19
"11736","DM",17.5
"11737","DM",17.5
"11738","DM",18
"11739","DM",18
"11740","DM",17.5
"11741","DM",18.5
"11742","DM",18.5
"11743","DM",19
"11744","DM",16
"11745","DM",17
"11746","DM",18
"11747","DM",16.5
"11748","DM",17.5
"11749","DM",18.5
"11750","DM",18
"11751","DM",17.5
"11752","DM",18
"11753","DM",17.5
"11754","DM",16.5
"11755","DM",19
"11756","DM",18.5
"11757","DM",18.5
"11758","DM",17
"11759","DM",17.5
"11760","DM",18.5
"11761","DM",18
"11762","DM",17.5
"11763","DM",17.5
"11764","DM",18.5
"11765","DM",18.5
"11766","DM",18
"11767","DM",17
"11768","DM",18
"11769","DM",18
"11770","DM",17.5
"11771","DM",17
"11772","DM",18.5
"11773","DM",18.5
"11774","DM",18
"11775","DM",17
"11776","DM",18.5
"11777","DM",17
"11778","DM",19
"11779","DM",19
"11780","DM",18.5
"11781","DM",18
"11782","DM",18
"11783","DM",18
"11784","DM",19
"11785","DM",18.5
"11786","DM",18.5
"11787","DM",18
"11788","DM",18.5
"11789","DM",18
"11790","DM",18.5
"11791","DM",19
"11792","DM",18
"11793","DM",18.5
"11794","DM",18.5
"11795","DM",18.5
"11796","DM",18
"11797","DM",18
"11798","DM",18
"11799","DM",18.5
"11800","DM",19
"11801","DM",18
"11802","DM",17.5
"11803","DM",18.5
"11804","DM",18
"11805","DM",18.5
"11806","DM",18
"11807","DM",17
"11808","DM",18
"11809","DM",19
"11810","DM",17
"11811","DM",18
"11812","DM",18.5
"11813","DM",18.5
"11814","DM",18
"11815","DM",18
"11816","DM",18
"11817","DM",17.5
"11818","DM",18
"11819","DM",18
"11820","DM",19
"11821","DM",17.5
"11822","DM",18
"11823","DM",18.5
"11824","DM",18
"11825","DM",18
"11826","DM",18
"11827","DM",17.5
"11828","DM",18
"11829","DM",17.5
"11830","DM",18
"11831","DM",18
"11832","DM",18
"11833","DM",18
"11834","DM",18.5
"11835","DM",18.5
"11836","DM",18.5
"11837","DM",18.5
"11838","DM",18.5
"11839","DM",18
"11840","DM",17.5
"11841","DM",17
"11842","DM",17
"11843","DM",19
"11844","DM",18
"11845","DM",18.5
"11846","DM",16
"11847","DM",17.5
"11848","DM",17
"11849","DM",17.5
"11850","DM",16.5
"11851","DM",18
"11852","DM",18
"11853","DM",17.5
"11854","DM",17
"11855","DM",17.5
"11856","DM",18
"11857","DM",18
"11858","DM",17.5
"11859","DM",17
"11860","DM",18.5
"11861","DM",16.5
"11862","DM",18.5
"11863","DM",18
"11864","DM",17.5
"11865","DM",18
"11866","DM",17
"11867","DM",19
"11868","DM",17.5
"11869","DM",17
"11870","DM",17
"11871","DM",18
"11872","DM",18
"11873","DM",18.5
"11874","DM",19
"11875","DM",19
"11876","DM",18
"11877","DM",18.5
"11878","DM",19
"11879","DM",17.5
"11880","DM",19
"11881","DM",18.5
"11882","DM",17.5
"11883","DM",17.5
"11884","DM",18
"11885","DM",18.5
"11886","DM",16.5
"11887","DM",17.5
"11888","DM",17.5
"11889","DM",16.5
"11890","DM",17.5
"11891","DM",17.5
"11892","DM",18
"11893","DM",17
"11894","DM",17.5
"11895","DM",18
"11896","DM",18
"11897","DM",17.5
"11898","DM",17.5
"11899","DM",17
"11900","DM",17.5
"11901","DM",18
"11902","DM",18.5
"11903","DM",18
"11904","DM",19
"11905","DM",18.5
"11906","DM",17.5
"11907","DM",17.5
"11908","DM",17.5
"11909","DM",17.5
"11910","DM",17
"11911","DM",16.5
"11912","DM",17.5
"11913","DM",18
"11914","DM",18.5
"11915","DM",17.5
"11916","DM",18.5
"11917","DM",18
"11918","DM",18
"11919","DM",19
"11920","DM",18
"11921","DM",18
"11922","DM",18
"11923","DM",18.5
"11924","DM",18
"11925","DM",18
"11926","DM",17.5
"11927","DM",18
"11928","DM",18
"11929","DM",18
"11930","DM",18
"11931","DM",17
"11932","DM",17.5
"11933","DM",18.5
"11934","PF",8
"11935","PF",7.5
"11936","PF",8.5
"11937","PF",10
"11938","PF",8
"11939","PF",8.5
"11940","PF",8.5
"11941","PF",8
"11942","PF",7
"11943","PF",7
"11944","PF",7.5
"11945","PF",7.5
"11946","PF",7
"11947","PF",8
"11948","PF",7
"11949","PF",7.5
"11950","PF",7
"11951","PF",7
"11952","PF",5
"11953","PF",8
"11954","PF",7.5
"11955","PF",7.5
"11956","PF",8
"11957","PF",8
"11958","PF",7
"11959","PF",7.5
"11960","PF",8.5
"11961","PF",8.5
"11962","PF",8.5
"11963","PF",8
"11964","PF",7.5
"11965","PF",8
"11966","PF",5.5
"11967","PF",8
"11968","PF",8
"11969","PF",10
"11970","PF",8
"11971","PF",7.5
"11972","PF",8
"11973","PF",8
"11974","PF",8
"11975","PF",7.5
"11976","PF",8
"11977","PF",8.5
"11978","PF",7.5
"11979","PF",7.5
"11980","PF",8
"11981","PF",8.5
"11982","PF",8.5
"11983","PF",7.5
"11984","PF",8.5
"11985","PF",8.5
"11986","PF",8
"11987","PF",8
"11988","PF",8.5
"11989","PF",8.5
"11990","PF",8.5
"11991","PF",8.5
"11992","PF",8
"11993","PF",8
"11994","PF",8
"11995","PF",8
"11996","PF",8
"11997","PF",8
"11998","PF",8
"11999","PF",7.5
"12000","PF",8.5
"12001","PF",8
"12002","PF",7.5
"12003","PF",8.5
"12004","PF",8
"12005","PF",7.5
"12006","PF",7
"12007","PF",8.5
"12008","PF",7.5
"12009","PF",8
"12010","PF",8
"12011","PF",7.5
"12012","PF",8
"12013","PF",7.5
"12014","PF",7.5
"12015","PF",7.5
"12016","PF",7.5
"12017","PF",7.5
"12018","PF",8
"12019","PF",8
"12020","PF",7.5
"12021","PF",7.5
"12022","PF",8
"12023","PF",7.5
"12024","PF",7.5
"12025","PF",8
"12026","PF",7.5
"12027","PF",8.5
"12028","PF",7.5
"12029","PF",7.5
"12030","PF",7.5
"12031","PF",7.5
"12032","PF",8
"12033","PF",8
"12034","PF",7.5
"12035","PF",8
"12036","PF",7.5
"12037","PF",8
"12038","PF",8
"12039","PF",8
"12040","PF",7.5
"12041","PF",7.5
"12042","PF",7.5
"12043","PF",8
"12044","PF",7.5
"12045","PF",8
"12046","PF",7
"12047","PF",8
"12048","PE",9.5
"12049","PE",10.5
"12050","PE",9.5
"12051","PE",10
"12052","PE",9.5
"12053","PE",10
"12054","PE",10.5
"12055","PE",9.5
"12056","PE",10.5
"12057","PE",10.5
"12058","PE",9.5
"12059","PE",10.5
"12060","PE",10.5
"12061","PE",9
"12062","PE",10
"12063","PE",10
"12064","PE",10
"12065","PE",10
"12066","PE",9.5
"12067","PE",10
"12068","PE",10
"12069","PE",10
"12070","PE",9.5
"12071","PE",10
"12072","PE",10
"12073","PE",10.5
"12074","PE",10
"12075","PE",10
"12076","PE",10
"12077","PE",10.5
"12078","PE",10.5
"12079","PE",10.5
"12080","PE",10.5
"12081","PE",10
"12082","PE",10.5
"12083","PE",10.5
"12084","PE",10.5
"12085","PE",10.5
"12086","PE",10
"12087","PE",10
"12088","PE",10
"12089","PE",9.5
"12090","PE",9.5
"12091","PE",10.5
"12092","PE",11
"12093","PE",10
"12094","PE",11
"12095","PE",8
"12096","PE",10
"12097","PE",10
"12098","PE",10.5
"12099","PE",10.5
"12100","PE",9.5
"12101","PE",9.5
"12102","PE",10
"12103","PE",9.5
"12104","PE",10
"12105","PE",9.5
"12106","PE",10
"12107","PE",10
"12108","PE",10
"12109","PE",11
"12110","PE",10
"12111","PE",10
"12112","PE",10
"12113","PE",10
"12114","PE",10
"12115","PE",10
"12116","PE",10
"12117","PE",10.5
"12118","PE",10
"12119","DS",25
"12120","DS",23.5
"12121","DS",26
"12122","DS",25
"12123","DS",25.5
"12124","DS",25.5
"12125","DS",25.5
"12126","DS",24.5
"12127","DS",25
"12128","DS",26
"12129","DS",25.5
"12130","DS",25.5
"12131","DS",26
"12132","DS",25
"12133","DS",25.5
"12134","DS",25
"12135","DS",23
"12136","DS",26
"12137","DS",25
"12138","DS",23.5
"12139","DS",26
"12140","DS",23
"12141","DS",25.5
"12142","DS",25.5
"12143","DS",26
"12144","DS",25.5
"12145","DS",26
"12146","DS",26
"12147","DS",23.5
"12148","DS",25.5
"12149","DS",24
"12150","DS",25
"12151","DS",26
"12152","DS",23.5
"12153","DS",25.5
"12154","DS",24.5
"12155","DS",27
"12156","DS",25
"12157","DS",26
"12158","DS",24
"12159","DS",25.5
"12160","DS",24.5
"12161","DS",25.5
"12162","DS",24
"12163","DS",25.5
"12164","DS",26.5
"12165","DS",24.5
"12166","DS",26
"12167","DS",26
"12168","DS",23.5
"12169","DS",26.5
"12170","DS",24.5
"12171","DS",23
"12172","DS",26
"12173","DS",26
"12174","DS",26
"12175","DS",24.5
"12176","DS",25.5
"12177","DS",25.5
"12178","DS",23
"12179","DS",25.5
"12180","DS",23.5
"12181","DS",22
"12182","DS",24.5
"12183","DS",26
"12184","DS",25
"12185","DS",26
"12186","DS",25.5
"12187","DS",25.5
"12188","DS",24.5
"12189","DS",24.5
"12190","DS",25.5
"12191","DS",25.5
"12192","DS",25
"12193","DS",26
"12194","DS",25.5
"12195","DS",24
"12196","DS",25
"12197","DS",25.5
"12198","DS",25.5
"12199","DS",24
"12200","DS",25.5
"12201","DS",25.5
"12202","DS",25
"12203","DS",25.5
"12204","DS",25.5
"12205","DS",25
"12206","DS",25.5
"12207","DS",26
"12208","DS",26
"12209","DS",24.5
"12210","DS",26
"12211","DS",24.5
"12212","DS",24
"12213","DS",25.5
"12214","DS",26
"12215","PP",11
"12216","PP",10.5
"12217","PP",10.5
"12218","PP",11
"12219","PP",11.5
"12220","PP",11
"12221","PP",11
"12222","PP",10.5
"12223","PP",10.5
"12224","PP",9
"12225","PP",11.5
"12226","PP",10.5
"12227","PP",11
"12228","PP",10.5
"12229","PP",11.5
"12230","PP",11
"12231","PP",10.5
"12232","PP",8
"12233","PP",10
"12234","PP",10.5
"12235","PP",11
"12236","PP",10.5
"12237","PP",11
"12238","PP",11
"12239","PP",10.5
"12240","PP",10.5
"12241","PP",11
"12242","PP",10
"12243","PP",11
"12244","PP",11.5
"12245","PP",11.5
"12246","PP",12
"12247","PP",11.5
"12248","PP",11
"12249","PP",10.5
"12250","PP",10
"12251","PP",10.5
"12252","PP",11
"12253","PP",11
"12254","PP",11.5
"12255","PP",12
"12256","PP",12
"12257","PP",12
"12258","PP",12
"12259","PP",11.5
"12260","PP",11.5
"12261","PP",11.5
"12262","PP",11.5
"12263","PP",12
"12264","PP",11.5
"12265","PP",11
"12266","PP",11.5
"12267","PP",11.5
"12268","PP",11
"12269","PP",10.5
"12270","PP",11.5
"12271","PP",11
"12272","PP",11.5
"12273","PP",11.5
"12274","PP",11
"12275","PP",11
"12276","PP",11
"12277","PP",11.5
"12278","PP",11
"12279","PP",11.5
"12280","PP",11
"12281","PP",11.5
"12282","PP",11
"12283","PP",11.5
"12284","PP",11
"12285","PP",11
"12286","PP",11.5
"12287","PP",11
"12288","PP",11
"12289","PP",10.5
"12290","PP",10
"12291","PP",11
"12292","PP",11
"12293","PP",11
"12294","PP",11
"12295","PP",10.5
"12296","PP",10.5
"12297","PP",10.5
"12298","PP",10.5
"12299","PP",11
"12300","PP",10
"12301","PP",11
"12302","PP",11
"12303","PP",11
"12304","PP",10.5
"12305","PP",10
"12306","PP",10.5
"12307","PP",10
"12308","PP",11
"12309","PP",11
"12310","PP",10.5
"12311","PP",11
"12312","PP",10
"12313","PP",10.5
"12314","PP",11
"12315","PP",11
"12316","PP",11
"12317","PP",11.5
"12318","PP",11
"12319","PP",11
"12320","PP",11
"12321","PP",11
"12322","PP",11
"12323","PP",11
"12324","PP",11
"12325","PP",10.5
"12326","PP",10.5
"12327","PP",11.5
"12328","PP",11
"12329","PP",12
"12330","PP",11
"12331","PP",11.5
"12332","PP",11
"12333","PP",11
"12334","PP",11
"12335","PP",11.5
"12336","PP",11
"12337","PP",11
"12338","PP",11
"12339","PP",11
"12340","PP",11
"12341","PP",11
"12342","PP",11.5
"12343","PP",11
"12344","PP",10
"12345","PP",11
"12346","SH",12.5
"12347","OT",10
"12348","OT",10
"12349","OT",10
"12350","OT",10
"12351","OT",10
"12352","OT",8.5
"12353","OT",9.5
"12354","OT",9
"12355","OT",10
"12356","OT",10
"12357","OT",10.5
"12358","OT",10
"12359","OT",11
"12360","OT",11
"12361","OT",10.5
"12362","OT",10.5
"12363","OT",9.5
"12364","OT",9.5
"12365","OT",10
"12366","OT",10
"12367","OT",11
"12368","OT",10
"12369","OT",11
"12370","OT",10.5
"12371","OT",11
"12372","OT",10.5
"12373","OT",10.5
"12374","OT",10.5
"12375","OT",10.5
"12376","OT",11
"12377","OT",10.5
"12378","OT",10
"12379","OT",10.5
"12380","OT",10.5
"12381","OT",10
"12382","OT",10.5
"12383","OT",10.5
"12384","OT",9.5
"12385","OT",11
"12386","OT",11
"12387","OT",11.5
"12388","OT",10
"12389","OT",10
"12390","OT",10
"12391","OT",10
"12392","OT",10
"12393","OT",9.5
"12394","OT",9.5
"12395","OT",10.5
"12396","OT",10
"12397","OT",10
"12398","OT",10
"12399","OT",10
"12400","OT",9.5
"12401","OT",10
"12402","OT",9.5
"12403","OT",10
"12404","OT",10
"12405","OT",10
"12406","OT",10
"12407","OT",10.5
"12408","OT",10
"12409","OT",10.5
"12410","OT",10.5
"12411","OT",9.5
"12412","OT",10
"12413","OT",10
"12414","OT",10.5
"12415","OT",9.5
"12416","OT",10
"12417","OT",10
"12418","DO",18.5
"12419","DO",18.5
"12420","DO",17
"12421","DO",17.5
"12422","DO",17.5
"12423","DO",17.5
"12424","DO",18
"12425","DO",17
"12426","DO",18.5
"12427","DO",19
"12428","DO",18.5
"12429","DO",18
"12430","DO",18
"12431","DO",17.5
"12432","DO",17.5
"12433","DO",17
"12434","DO",18
"12435","DO",17
"12436","DO",17
"12437","DO",16.5
"12438","DO",17.5
"12439","DO",18
"12440","DO",18
"12441","DO",16
"12442","DO",16
"12443","DO",16.5
"12444","DO",17
"12445","DO",16.5
"12446","DO",16
"12447","DO",17
"12448","DO",17.5
"12449","DO",18
"12450","DO",16.5
"12451","DO",17.5
"12452","DO",17.5
"12453","DO",17.5
"12454","DO",17
"12455","DO",17.5
"12456","DO",16.5
"12457","DO",16.5
"12458","DO",16
"12459","DO",18
"12460","DO",17
"12461","DO",16.5
"12462","DO",18.5
"12463","DO",18
"12464","DO",17.5
"12465","DO",15.5
"12466","DO",18.5
"12467","DO",18
"12468","DO",18.5
"12469","OL",10
"12470","OL",10.5
"12471","OL",9.5
"12472","OL",9.5
"12473","OL",10.5
"12474","OL",10.5
"12475","OL",10
"12476","OL",9.5
"12477","OL",10
"12478","OL",9.5
"12479","OL",11
"12480","OL",10.5
"12481","OL",10.5
"12482","OL",10
"12483","RM",8
"12484","RM",8.5
"12485","RM",8
"12486","RM",7.5
"12487","RM",8.5
"12488","RM",8.5
"12489","RM",7.5
"12490","RM",8.5
"12491","RM",8
"12492","RM",8
"12493","RM",7.5
"12494","RM",8
"12495","RM",5.5
"12496","RM",9
"12497","RM",8
"12498","RM",8
"12499","RM",8.5
"12500","RM",8
"12501","RM",8
"12502","RM",8.5
"12503","RM",8.5
"12504","RM",8.5
"12505","RM",8.5
"12506","RM",8.5
"12507","RM",8.5
"12508","RM",8.5
"12509","RM",8.5
"12510","RM",8.5
"12511","RM",8.5
"12512","RM",8
"12513","RM",8
"12514","RM",8.5
"12515","RM",8.5
"12516","RM",9
"12517","RM",8
"12518","RM",8
"12519","RM",8
"12520","RM",8
"12521","RM",8.5
"12522","RM",8
"12523","RM",8
"12524","RM",8.5
"12525","RM",8.5
"12526","RM",8
"12527","RM",8.5
"12528","RM",8.5
"12529","RM",8.5
"12530","RM",8
"12531","RM",8.5
"12532","RM",8
"12533","RM",8
"12534","RM",8
"12535","RM",8.5
"12536","RM",7.5
"12537","RM",8
"12538","RM",8.5
"12539","RM",7.5
"12540","RM",8
"12541","RM",8
"12542","RM",8.5
"12543","RM",8.5
"12544","RM",8.5
"12545","RM",8
"12546","RM",8.5
"12547","RM",6.5
"12548","RM",6
"12549","RM",8.5
"12550","RM",8
"12551","RM",7.5
"12552","RM",8
"12553","RM",8.5
"12554","RM",8
"12555","RM",9
"12556","RM",8
"12557","RM",8.5
"12558","RM",7.5
"12559","RM",8
"12560","RM",7.5
"12561","RM",8.5
"12562","RM",6.5
"12563","RM",8.5
"12564","RM",8.5
"12565","RM",7.5
"12566","RM",8
"12567","RM",9
"12568","RM",8
"12569","RM",9
"12570","RM",9
"12571","RM",9.5
"12572","RM",8.5
"12573","RM",8.5
"12574","RM",7.5
"12575","RM",8.5
"12576","RM",8.5
"12577","RM",8.5
"12578","RM",8
"12579","RM",8
"12580","RM",8.5
"12581","RM",8.5
"12582","RM",8
"12583","RM",8.5
"12584","RM",8.5
"12585","RM",8.5
"12586","RM",9
"12587","RM",9
"12588","RM",8
"12589","RM",9
"12590","RM",8.5
"12591","RM",8
"12592","RM",8
"12593","RM",9
"12594","RM",9
"12595","PM",11
"12596","PM",10
"12597","PM",10.5
"12598","PM",10
"12599","PM",10.5
"12600","PM",10.5
"12601","PM",9.5
"12602","PM",10
"12603","PM",11
"12604","PM",9.5
"12605","PM",11.5
"12606","PM",10.5
"12607","PM",10
"12608","PM",10.5
"12609","PM",9.5
"12610","PM",11
"12611","PM",11
"12612","PM",10
"12613","PM",10
"12614","PM",10
"12615","PM",10
"12616","PM",10.5
"12617","PM",10
"12618","PM",10.5
"12619","PM",10
"12620","PM",10
"12621","PM",10
"12622","PM",10
"12623","PM",16
"12624","PM",10
"12625","PM",10
"12626","RF",8.5
"12627","RF",8.5
"12628","RF",8.5
"12629","RF",9
"12630","RF",9
"12631","RF",8.5
"12632","RF",8.5
"12633","RF",8.5
"12634","RF",9
"12635","BA",6.5
"12636","SO",15
"12637","SO",12
"12638","SO",14.5
"12639","SO",14
"12640","SO",11
"12641","SO",12.5
"12642","PB",13
"12643","PB",13.5
"12644","PB",14
"12645","PB",13.5
"12646","PB",13
